A,C,P,B,L,R,LA
3,1,60,14.9486,191.2,0.96,0
3,1,60,15.0104,181.467,0.96,0
3,1,60,15.0852,185.867,0.96,0
3,1,60,14.9648,178.844,0.94,0
3,1,60,15.0364,209.133,0.92,0
3,1,66,16.8198,165.533,0.98,1
3,1,66,16.823,164.533,0.98,1
3,1,66,16.8328,179.467,0.96,1
3,1,66,16.8133,151.2,1,1
3,1,66,16.8263,165.133,0.98,1
3,1,66,16.8068,164.933,0.98,1
3,1,66,16.7937,152.8,1,1
3,1,66,16.8686,178.467,0.96,1
3,1,66,16.8035,166.733,0.98,1
3,1,66,16.8068,164.133,0.98,1
3,1,66,16.8133,151.2,1,1
3,1,66,16.8003,163.333,0.98,1
3,1,66,16.8328,164.133,0.98,1
3,1,66,16.823,152.2,1,1
3,1,66,16.8165,151,1,1
3,1,66,16.8003,165.533,0.98,1
3,1,66,16.823,150.4,1,1
3,1,66,16.836,151.2,1,1
3,1,66,16.8295,150.8,1,1
3,1,66,16.823,164.733,0.98,1
3,1,66,16.8523,165.733,0.98,1
3,1,66,16.8035,164.733,0.98,1
3,1,66,16.8263,151.4,1,1
3,1,66,16.797,164.133,0.98,1
3,1,66,16.797,151.8,1,1
3,1,66,16.8198,217.267,0.9,1
3,1,66,16.8003,191.2,0.94,1
3,1,66,16.836,191.4,0.94,1
3,1,66,16.849,164.333,0.98,1
3,1,66,16.8068,177.267,0.96,1
3,1,66,16.8198,164.733,0.98,1
3,1,66,16.8165,191.02,0.94,1
3,1,66,16.8458,151,1,1
3,1,66,16.836,166.133,0.98,1
3,1,66,16.8133,190.8,0.94,1
3,1,66,16.836,164.733,0.98,1
3,1,66,16.8393,163.933,0.98,1
3,1,66,16.8068,191.4,0.94,1
3,1,66,16.8328,205.533,0.92,1
3,1,66,16.8198,165.733,0.98,1
3,1,66,16.8165,165.333,0.98,1
3,1,66,16.8263,179.067,0.96,1
3,1,66,16.8328,163.533,0.98,1
3,1,66,16.8523,167.333,0.98,1
3,1,66,16.8458,165.333,0.98,1
3,1,66,16.8328,194,0.94,1
3,1,66,16.8523,151.6,1,1
3,1,66,16.8425,151.6,1,1
3,1,66,16.8295,150.8,1,1
3,1,66,16.8295,164.733,0.98,1
3,1,66,16.8328,165.133,0.98,1
3,1,66,16.823,179.267,0.96,1
3,1,66,16.8035,167.933,0.98,1
3,1,66,16.81,152,1,1
3,1,66,16.8393,180.067,0.96,1
3,1,66,16.8393,150.612,0.98,1
3,1,66,16.8263,150.8,1,1
3,1,66,16.823,165.133,0.98,1
3,1,66,16.836,150.4,1,1
3,1,66,16.8295,180.067,0.96,1
3,1,66,16.8133,153,1,1
3,1,66,16.8198,164.933,0.98,1
3,1,66,16.8295,177.667,0.96,1
3,1,66,16.823,151.2,1,1
3,1,66,16.8458,151.4,1,1
3,1,66,16.8393,179.467,0.96,1
3,1,66,16.8165,151.4,1,1
3,1,66,16.8328,152.8,1,1
3,1,66,16.797,166.533,0.98,1
3,1,66,16.836,165.933,0.98,1
3,1,66,16.8035,181.467,0.96,1
3,1,66,16.8621,164.333,0.98,1
3,1,66,16.823,165.333,0.98,1
3,1,66,16.8198,164.533,0.98,1
3,1,66,16.8295,164.333,0.98,1
3,1,78,18.73,151,1,2
3,1,78,18.704,163.933,0.98,2
3,1,78,18.7235,152.8,1,2
3,1,78,18.7203,153,1,2
3,1,78,18.7137,152.2,1,2
3,1,78,18.7203,166.933,0.98,2
3,1,78,18.6975,150.8,1,2
3,1,78,18.7072,164.333,0.98,2
3,1,78,18.7007,152.8,1,2
3,1,78,18.7137,151.4,1,2
3,1,78,18.7105,150,1,2
3,1,78,18.7007,178.067,0.96,2
3,1,78,18.7235,153,1,2
3,1,78,18.6877,167.333,0.98,2
3,1,78,18.7105,165.133,0.98,2
3,1,78,18.7203,150.6,1,2
3,1,78,18.7137,151.633,0.98,2
3,1,78,18.7072,164.533,0.98,2
3,1,78,18.7137,152.8,1,2
3,1,78,18.717,164.933,0.98,2
3,1,78,18.7105,203.933,0.92,2
3,1,78,18.6942,166.533,0.98,2
3,1,78,18.7137,151.2,1,2
3,1,78,18.7105,153.2,1,2
3,1,78,18.6975,150.6,1,2
3,1,78,18.7105,165.133,0.98,2
3,1,78,18.691,151.4,1,2
3,1,78,18.6975,165.933,0.98,2
3,1,78,18.7072,176.667,0.96,2
3,1,78,18.717,151.4,1,2
3,1,78,18.678,177.067,0.96,2
3,1,78,18.7007,152.6,1,2
3,1,78,18.717,151.6,1,2
3,1,78,18.7105,177.867,0.96,2
3,1,78,18.704,165.933,0.98,2
3,1,78,18.6845,152.4,1,2
3,1,78,18.717,151.8,1,2
3,1,78,18.7105,178.467,0.96,2
3,1,78,18.6975,164.533,0.98,2
3,1,78,18.7007,179.467,0.96,2
3,1,78,18.704,151.8,1,2
3,1,78,18.6942,150.8,1,2
3,1,78,18.7007,151.8,1,2
3,1,78,18.6975,150.6,1,2
3,1,78,18.7268,164.333,0.98,2
3,1,78,18.704,153,1,2
3,1,78,18.6975,165.733,0.98,2
3,1,78,18.6975,151.4,1,2
3,1,78,18.7072,164.133,0.98,2
3,1,78,18.7235,165.333,0.98,2
3,1,78,18.704,165.533,0.98,2
3,1,78,18.6942,164.733,0.98,2
3,1,78,18.7235,165.133,0.98,2
3,1,78,18.7137,152.6,1,2
3,1,78,18.691,191.4,0.94,2
3,1,78,18.704,165.333,0.98,2
3,1,78,18.691,150.6,1,2
3,1,78,18.7072,165.733,0.98,2
3,1,78,18.6942,152.2,1,2
3,1,78,18.73,154,1,2
3,1,78,18.7105,164.933,0.98,2
3,1,78,18.6975,151.4,1,2
3,1,78,18.7105,165.133,0.98,2
3,1,78,18.7137,153,1,2
3,1,78,18.704,164.933,0.98,2
3,1,78,18.7137,150,1,2
3,1,78,18.704,151.4,1,2
3,1,78,18.691,166.133,0.98,2
3,1,78,18.6975,165.533,0.98,2
3,1,78,18.7072,166.933,0.98,2
3,1,78,18.6942,165.533,0.98,2
3,1,78,18.6975,163.933,0.98,2
3,1,78,18.704,152.4,1,2
3,1,78,18.7268,177.667,0.96,2
3,1,78,18.6845,191.6,0.94,2
3,1,81,18.6975,163.533,0.98,3
3,1,81,18.7007,177.867,0.96,3
3,1,81,18.6975,150.4,1,3
3,1,81,18.7268,163.533,0.98,3
3,1,81,18.7105,150.6,1,3
3,1,81,18.7072,150.4,1,3
3,1,81,18.7203,151.2,1,3
3,1,81,18.704,164.733,0.98,3
3,1,81,18.7007,151,1,3
3,1,81,18.7072,164.533,0.98,3
3,1,81,18.7007,150.6,1,3
3,1,81,18.7268,151,1,3
3,1,81,18.7235,151,1,3
3,1,81,18.717,151.8,1,3
3,1,81,18.7072,163.933,0.98,3
3,1,81,18.7072,150.6,1,3
3,1,81,18.7105,150.6,1,3
3,1,81,18.7203,151.8,1,3
3,1,81,18.704,152.6,1,3
3,1,81,18.7137,150.4,1,3
3,1,81,18.7072,164.133,0.98,3
3,1,81,18.7137,150.8,1,3
3,1,81,18.7268,153,1,3
3,1,81,18.7235,151.2,1,3
3,1,81,18.7072,150.8,1,3
3,1,81,18.73,151,1,3
3,1,81,18.7072,150.8,1,3
3,1,81,18.7105,150.8,1,3
3,1,81,18.7235,164.533,0.98,3
3,1,81,18.7072,151,1,3
3,1,81,18.7203,150.4,1,3
3,1,81,18.7137,151.2,1,3
3,1,81,18.704,150.2,1,3
3,1,81,18.717,164.333,0.98,3
3,1,81,18.7072,150.4,1,3
3,1,81,18.7268,151.6,1,3
3,1,81,18.717,150.4,1,3
3,1,81,18.7137,163.733,0.98,3
3,1,81,18.7333,165.133,0.98,3
3,1,81,18.7333,150.8,1,3
3,1,81,18.7072,163.533,0.98,3
3,1,81,18.7398,164.733,0.98,3
3,1,81,18.7137,150.2,1,3
3,1,81,18.73,151,1,3
3,1,81,18.7268,151.2,1,3
3,1,81,18.73,151.4,1,3
3,1,81,18.717,163.733,0.98,3
3,1,81,18.6975,163.933,0.98,3
3,1,81,18.6975,150.8,1,3
3,1,81,18.7072,164.733,0.98,3
3,1,81,18.73,164.133,0.98,3
3,1,81,18.6942,150.4,1,3
3,1,81,18.7137,178.467,0.96,3
3,1,81,18.7072,177.067,0.96,3
3,1,81,18.7072,150.2,1,3
3,1,81,18.7137,150.4,1,3
3,1,81,18.7398,151.4,1,3
3,1,81,18.7072,164.133,0.98,3
3,1,81,18.704,150.4,1,3
3,1,81,18.704,163.533,0.98,3
3,1,81,18.7072,164.333,0.98,3
3,1,81,18.7203,150.6,1,3
3,1,81,18.7072,151.8,1,3
3,1,81,18.7105,151,1,3
3,1,81,18.7365,165.333,0.98,3
3,1,81,18.7365,152,1,3
3,1,81,18.7105,151.2,1,3
3,1,81,18.717,151,1,3
3,1,81,18.7007,163.533,0.98,3
3,1,81,18.73,151.4,1,3
3,1,81,18.717,151,1,3
3,1,81,18.6975,150.8,1,3
3,1,81,18.7007,151,1,3
3,1,81,18.7333,165.133,0.98,3
3,1,81,18.7333,151.6,1,3
3,1,87,18.9,174.733,0.98,4
3,1,87,18.887,186.867,0.96,4
3,1,87,18.8838,162.2,1,4
3,1,87,18.9488,174.933,0.98,4
3,1,87,18.8642,160.6,1,4
3,1,87,18.9,161.8,1,4
3,1,87,18.9,161.4,1,4
3,1,87,18.8968,161,1,4
3,1,87,18.8935,160.4,1,4
3,1,87,18.8838,160,1,4
3,1,87,18.8577,160.4,1,4
3,1,87,18.9098,175.733,0.98,4
3,1,87,18.9033,160.8,1,4
3,1,87,18.913,160.6,1,4
3,1,87,18.8838,161.8,1,4
3,1,87,18.8545,160.2,1,4
3,1,87,18.9098,162.6,1,4
3,1,87,18.8903,161.4,1,4
3,1,87,18.8838,160.8,1,4
3,1,87,18.8838,161.8,1,4
3,1,87,18.8968,161.2,1,4
3,1,87,18.8805,160.6,1,4
3,1,87,18.8838,161,1,4
3,1,87,18.9033,174.533,0.98,4
3,1,87,18.8707,161,1,4
3,1,87,18.9,160.4,1,4
3,1,87,18.9065,161.8,1,4
3,1,87,18.8903,160.4,1,4
3,1,87,18.887,161.6,1,4
3,1,87,18.9098,161.4,1,4
3,1,87,18.874,173.933,0.98,4
3,1,87,18.8838,174.333,0.98,4
3,1,87,18.8968,161.4,1,4
3,1,87,18.9065,174.733,0.98,4
3,1,87,18.8773,173.733,0.98,4
3,1,87,18.8935,162.4,1,4
3,1,87,18.8838,188.267,0.96,4
3,1,87,18.9,161.4,1,4
3,1,87,18.8838,188.267,0.96,4
3,1,87,18.9,162,1,4
3,1,87,18.9,161.6,1,4
3,1,87,18.8577,160.6,1,4
3,1,87,18.8838,161.2,1,4
3,1,87,18.913,174.933,0.98,4
3,1,87,18.887,174.133,0.98,4
3,1,87,18.8903,161.2,1,4
3,1,87,18.874,161.4,1,4
3,1,87,18.874,161,1,4
3,1,87,18.8838,160.2,1,4
3,1,87,18.8968,173.533,0.98,4
3,1,87,18.8838,160.2,1,4
3,1,87,18.8903,174.133,0.98,4
3,1,87,18.8968,161.6,1,4
3,1,87,18.8935,161,1,4
3,1,87,18.8903,174.533,0.98,4
3,1,87,18.8707,160.6,1,4
3,1,87,18.8968,173.733,0.98,4
3,1,87,18.9,161.8,1,4
3,1,87,18.887,160.6,1,4
3,1,87,18.8903,160.6,1,4
3,1,87,18.8968,173.533,0.98,4
3,1,87,18.9033,160.8,1,4
3,1,87,18.9065,160.6,1,4
3,1,87,18.887,160.4,1,4
3,1,87,18.861,173.933,0.98,4
3,1,87,18.8707,162,1,4
3,1,87,18.8838,175.133,0.98,4
3,1,87,18.913,174.533,0.98,4
3,1,87,18.8773,160.8,1,4
3,1,87,18.9,160.8,1,4
3,1,87,18.8773,160.6,1,4
3,1,87,18.8968,161,1,4
3,1,87,18.8773,173.733,0.98,4
3,1,87,18.887,187.267,0.96,4
3,1,87,18.8903,160.6,1,4
3,1,90,21.692,210.8,1,5
3,1,90,21.6692,211.2,1,5
3,1,90,21.6823,211.4,1,5
3,1,90,21.6888,224.933,0.98,5
3,1,90,21.6855,210.6,1,5
3,1,90,21.6692,210.8,1,5
3,1,90,21.6725,210.6,1,5
3,1,90,21.6497,223.533,0.98,5
3,1,90,21.6562,224.333,0.98,5
3,1,90,21.6985,212.2,1,5
3,1,90,21.6725,211,1,5
3,1,90,21.6627,210.8,1,5
3,1,90,21.6725,210.6,1,5
3,1,90,21.6725,211.6,1,5
3,1,90,21.6595,211.2,1,5
3,1,90,21.666,224.133,0.98,5
3,1,90,21.6823,210.6,1,5
3,1,90,21.6758,211.4,1,5
3,1,90,21.6725,210.2,1,5
3,1,90,21.7018,211.4,1,5
3,1,90,21.6855,211,1,5
3,1,90,21.6692,211.2,1,5
3,1,90,21.6855,212,1,5
3,1,90,21.6888,211.4,1,5
3,1,90,21.6692,210.8,1,5
3,1,90,21.653,211,1,5
3,1,90,21.679,211.4,1,5
3,1,90,21.6758,210.8,1,5
3,1,90,21.6627,210.2,1,5
3,1,90,21.6855,210.2,1,5
3,1,90,21.6692,210.6,1,5
3,1,90,21.6627,211.2,1,5
3,1,90,21.666,210.8,1,5
3,1,90,21.6855,211.2,1,5
3,1,90,21.6725,223.733,0.98,5
3,1,90,21.705,212.4,1,5
3,1,90,21.6953,223.933,0.98,5
3,1,90,21.6888,212.2,1,5
3,1,90,21.6562,223.733,0.98,5
3,1,90,21.679,210.8,1,5
3,1,90,21.6823,224.533,0.98,5
3,1,90,21.6855,211.6,1,5
3,1,90,21.6888,211.4,1,5
3,1,90,21.6692,210.8,1,5
3,1,90,21.6823,210.8,1,5
3,1,90,21.6692,210.6,1,5
3,1,90,21.6758,210.2,1,5
3,1,90,21.679,211,1,5
3,1,90,21.6758,210.4,1,5
3,1,90,21.6692,210.4,1,5
3,1,90,21.6888,212.6,1,5
3,1,90,21.7115,211.8,1,5
3,1,90,21.6725,211,1,5
3,1,90,21.653,211,1,5
3,1,90,21.6497,223.733,0.98,5
3,1,90,21.6855,210.6,1,5
3,1,90,21.6627,211.4,1,5
3,1,90,21.6562,210.4,1,5
3,1,90,21.6855,211,1,5
3,1,90,21.6692,211.2,1,5
3,1,90,21.653,210.2,1,5
3,1,90,21.6953,212.4,1,5
3,1,90,21.6725,211.8,1,5
3,1,90,21.692,211,1,5
3,1,90,21.6562,210.6,1,5
3,1,90,21.6725,210.4,1,5
3,1,90,21.679,210.8,1,5
3,1,90,21.6627,210.4,1,5
3,1,90,21.6888,212.2,1,5
3,1,90,21.6758,211.2,1,5
3,1,90,21.679,211.6,1,5
3,1,90,21.6725,224.133,0.98,5
3,1,90,21.6823,212,1,5
3,1,90,21.705,210.8,1,5
3,1,90,21.6953,224.333,0.98,5
3,2,60,13.0481,112.8,1,6
3,2,60,13.0871,126.533,0.98,6
3,2,60,13.0546,111.8,1,6
3,2,60,13.0286,124.933,0.98,6
3,2,60,13.0709,113,1,6
3,2,60,13.0676,112.6,1,6
3,2,60,13.0546,125.333,0.98,6
3,2,60,13.0546,126.133,0.98,6
3,2,60,13.0513,113.2,1,6
3,2,60,13.0709,113.6,1,6
3,2,60,13.0546,114.4,1,6
3,2,60,13.0709,113,1,6
3,2,60,13.0383,112.8,1,6
3,2,60,13.0383,113.2,1,6
3,2,60,13.0741,113.2,1,6
3,2,60,13.0286,125.533,0.98,6
3,2,60,13.0253,112.2,1,6
3,2,60,13.0969,125.933,0.98,6
3,2,60,13.0676,114.4,1,6
3,2,60,13.0546,112.2,1,6
3,2,60,13.0741,112.8,1,6
3,2,60,13.0676,112.8,1,6
3,2,60,13.0546,164.933,0.94,6
3,2,60,13.0806,140.267,0.96,6
3,2,60,13.0676,112.6,1,6
3,2,60,13.0546,113.6,1,6
3,2,60,13.0448,111.6,1,6
3,2,60,13.0156,111,1,6
3,2,60,13.0676,138.467,0.96,6
3,2,60,13.0123,112.6,1,6
3,2,60,13.0741,112.6,1,6
3,2,60,13.0644,126.533,0.98,6
3,2,60,13.0611,111.8,1,6
3,2,60,13.0383,112.6,1,6
3,2,60,13.1066,126.133,0.98,6
3,2,60,13.0481,126.533,0.98,6
3,2,60,13.0839,113.6,1,6
3,2,60,13.0513,138.867,0.96,6
3,2,60,13.1001,113.2,1,6
3,2,60,13.0416,112.8,1,6
3,2,60,13.0513,126.133,0.98,6
3,2,60,13.0774,112.8,1,6
3,2,60,13.0481,125.133,0.98,6
3,2,60,13.0383,113.2,1,6
3,2,60,13.0611,124.733,0.98,6
3,2,60,13.0253,124.533,0.98,6
3,2,60,13.0709,112,1,6
3,2,60,13.0383,112.8,1,6
3,2,60,13.0513,112.4,1,6
3,2,60,13.0513,114,1,6
3,2,60,13.0416,111.8,1,6
3,2,60,13.0741,112.2,1,6
3,2,60,13.0416,112.6,1,6
3,2,60,13.0871,113.2,1,6
3,2,60,13.0806,113.4,1,6
3,2,60,13.0741,113,1,6
3,2,60,13.0318,125.333,0.98,6
3,2,60,13.0806,113.4,1,6
3,2,60,13.0676,114.6,1,6
3,2,60,13.0351,112.6,1,6
3,2,60,13.0416,112.4,1,6
3,2,60,13.0676,113.2,1,6
3,2,60,13.0318,126.933,0.98,6
3,2,60,13.1066,114.8,1,6
3,2,60,13.0741,113.6,1,6
3,2,60,13.0416,112.4,1,6
3,2,60,13.0546,112.8,1,6
3,2,60,13.0904,126.933,0.98,6
3,2,60,13.1001,113.4,1,6
3,2,60,13.0513,112.6,1,6
3,2,60,13.0644,112.8,1,6
3,2,60,13.0904,113,1,6
3,2,60,13.0546,113.2,1,6
3,2,60,13.0644,124.533,0.98,6
3,2,60,13.1164,128.533,0.98,6
3,2,66,16.8328,121,1,7
3,2,66,16.8263,120.4,1,7
3,2,66,16.836,120.8,1,7
3,2,66,16.836,120,1,7
3,2,66,16.8295,134.533,0.98,7
3,2,66,16.8198,174.733,0.94,7
3,2,66,16.8133,134.218,0.96,7
3,2,66,16.8133,120.2,1,7
3,2,66,16.8198,120.8,1,7
3,2,66,16.8165,160,0.94,7
3,2,66,16.8458,133.533,0.98,7
3,2,66,16.849,120.6,1,7
3,2,66,16.849,121.2,1,7
3,2,66,16.823,120.8,1,7
3,2,66,16.8198,120.4,1,7
3,2,66,16.849,121.2,1,7
3,2,66,16.8295,133.733,0.98,7
3,2,66,16.8393,133.733,0.98,7
3,2,66,16.8133,121,1,7
3,2,66,16.823,120,1,7
3,2,66,16.8751,147.867,0.96,7
3,2,66,16.836,160.6,0.94,7
3,2,66,16.8198,120.2,1,7
3,2,66,16.8393,121.4,1,7
3,2,66,16.8621,135.133,0.98,7
3,2,66,16.836,134.733,0.98,7
3,2,66,16.8295,147.211,0.94,7
3,2,66,16.8393,146.867,0.96,7
3,2,66,16.8295,133.533,0.98,7
3,2,66,16.7905,133.533,0.98,7
3,2,66,16.8295,134.626,0.96,7
3,2,66,16.8523,134.133,0.98,7
3,2,66,16.8165,133.733,0.98,7
3,2,66,16.8556,148.067,0.96,7
3,2,66,16.836,133.733,0.98,7
3,2,66,16.836,133.533,0.98,7
3,2,66,16.849,120.6,1,7
3,2,66,16.8653,148.667,0.96,7
3,2,66,16.8458,121,1,7
3,2,66,16.8328,134.133,0.98,7
3,2,66,16.8393,147.067,0.96,7
3,2,66,16.8425,160.6,0.94,7
3,2,66,16.8458,134.733,0.98,7
3,2,66,16.8003,120.6,1,7
3,2,66,16.823,120.2,1,7
3,2,66,16.836,121,1,7
3,2,66,16.8621,136.333,0.98,7
3,2,66,16.8263,120.2,1,7
3,2,66,16.8621,134.333,0.98,7
3,2,66,16.8328,147.667,0.96,7
3,2,66,16.836,120.6,1,7
3,2,66,16.8133,133.333,0.98,7
3,2,66,16.8425,133.933,0.98,7
3,2,66,16.8523,121,1,7
3,2,66,16.823,133.933,0.98,7
3,2,66,16.8556,134.333,0.98,7
3,2,66,16.8295,121.2,1,7
3,2,66,16.8393,120.8,1,7
3,2,66,16.8393,120.2,1,7
3,2,66,16.8035,148.267,0.96,7
3,2,66,16.8198,120.2,1,7
3,2,66,16.836,133.933,0.98,7
3,2,66,16.836,133.933,0.98,7
3,2,66,16.8133,120.4,1,7
3,2,66,16.8263,133.733,0.98,7
3,2,66,16.81,120.6,1,7
3,2,66,16.823,160.8,0.94,7
3,2,66,16.8328,120.8,1,7
3,2,66,16.8458,121,1,7
3,2,66,16.8165,133.533,0.98,7
3,2,66,16.8133,120.4,1,7
3,2,66,16.836,121,1,7
3,2,66,16.8393,133.933,0.98,7
3,2,66,16.8425,133.933,0.98,7
3,2,66,16.8523,147.867,0.96,7
3,2,78,18.704,123.733,0.98,8
3,2,78,18.6845,110.6,1,8
3,2,78,18.7137,111,1,8
3,2,78,18.73,111.4,1,8
3,2,78,18.7072,110.4,1,8
3,2,78,18.7203,124.133,0.98,8
3,2,78,18.6942,124.133,0.98,8
3,2,78,18.7072,111,1,8
3,2,78,18.7072,110.8,1,8
3,2,78,18.7137,111.4,1,8
3,2,78,18.691,110.6,1,8
3,2,78,18.7203,112.2,1,8
3,2,78,18.6942,110.8,1,8
3,2,78,18.7203,110.8,1,8
3,2,78,18.7137,110.8,1,8
3,2,78,18.717,110.6,1,8
3,2,78,18.691,110.2,1,8
3,2,78,18.7333,111.2,1,8
3,2,78,18.7398,111.2,1,8
3,2,78,18.704,110.6,1,8
3,2,78,18.7203,110.6,1,8
3,2,78,18.7105,110.4,1,8
3,2,78,18.704,110.4,1,8
3,2,78,18.7007,110.2,1,8
3,2,78,18.717,110.6,1,8
3,2,78,18.73,111.8,1,8
3,2,78,18.7007,110.6,1,8
3,2,78,18.7007,111.2,1,8
3,2,78,18.717,110.2,1,8
3,2,78,18.7105,123.733,0.98,8
3,2,78,18.7235,111.4,1,8
3,2,78,18.7007,110.8,1,8
3,2,78,18.7007,110.4,1,8
3,2,78,18.7007,110.6,1,8
3,2,78,18.6942,123.533,0.98,8
3,2,78,18.7203,111.02,0.98,8
3,2,78,18.6975,111.2,1,8
3,2,78,18.704,111,1,8
3,2,78,18.6942,110.4,1,8
3,2,78,18.717,110.6,1,8
3,2,78,18.7203,111.2,1,8
3,2,78,18.6975,110.2,1,8
3,2,78,18.6942,124.133,0.98,8
3,2,78,18.73,111,1,8
3,2,78,18.704,110.8,1,8
3,2,78,18.704,111.6,1,8
3,2,78,18.7105,111,1,8
3,2,78,18.717,124.733,0.98,8
3,2,78,18.7268,111.2,1,8
3,2,78,18.7203,110.8,1,8
3,2,78,18.6942,110.4,1,8
3,2,78,18.7105,110.8,1,8
3,2,78,18.7137,124.333,0.98,8
3,2,78,18.717,111,1,8
3,2,78,18.717,110.8,1,8
3,2,78,18.7105,110.6,1,8
3,2,78,18.7203,111,1,8
3,2,78,18.7007,110.4,1,8
3,2,78,18.7072,110.6,1,8
3,2,78,18.7333,111,1,8
3,2,78,18.717,110.8,1,8
3,2,78,18.7235,111,1,8
3,2,78,18.7072,111.4,1,8
3,2,78,18.6812,110.6,1,8
3,2,78,18.7137,110.4,1,8
3,2,78,18.6975,110.8,1,8
3,2,78,18.7137,110.4,1,8
3,2,78,18.7072,110.8,1,8
3,2,78,18.7072,111,1,8
3,2,78,18.6942,110.2,1,8
3,2,78,18.6975,110.8,1,8
3,2,78,18.704,110.8,1,8
3,2,78,18.7528,110.8,1,8
3,2,78,18.7137,110.6,1,8
3,2,78,18.7398,124.733,0.98,8
3,2,84,24.9968,111.2,1,9
3,2,84,25.0033,110.2,1,9
3,2,84,24.9935,110.6,1,9
3,2,84,25.0131,110.8,1,9
3,2,84,25.0228,110.8,1,9
3,2,84,25.0293,110.8,1,9
3,2,84,25.0163,124.333,0.98,9
3,2,84,25.0001,110.6,1,9
3,2,84,25.0293,110.6,1,9
3,2,84,25.0391,110.8,1,9
3,2,84,25.0261,111.2,1,9
3,2,84,25.0033,110.8,1,9
3,2,84,25.0066,110.4,1,9
3,2,84,25.0391,111.6,1,9
3,2,84,25.0293,124.333,0.98,9
3,2,84,24.9935,110.6,1,9
3,2,84,25.0228,110.4,1,9
3,2,84,25.0196,111,1,9
3,2,84,25.0391,111.4,1,9
3,2,84,25.0033,110.4,1,9
3,2,84,25.0326,112.4,1,9
3,2,84,25.0098,110.6,1,9
3,2,84,25.0163,124.333,0.98,9
3,2,84,24.9968,110.4,1,9
3,2,84,25.0033,111.2,1,9
3,2,84,25.0033,111,1,9
3,2,84,25.0456,111.4,1,9
3,2,84,25.0066,110.4,1,9
3,2,84,25.0196,111.2,1,9
3,2,84,25.0293,110.8,1,9
3,2,84,25.0358,125.733,0.98,9
3,2,84,25.0098,123.533,0.98,9
3,2,84,25.0196,111.2,1,9
3,2,84,25.0261,112,1,9
3,2,84,25.0196,110.6,1,9
3,2,84,25.0391,137.267,0.96,9
3,2,84,25.0261,111,1,9
3,2,84,24.9935,111.2,1,9
3,2,84,25.0196,123.733,0.98,9
3,2,84,25.0066,110.6,1,9
3,2,84,25.0066,124.533,0.98,9
3,2,84,24.9838,110.2,1,9
3,2,84,25.0098,111,1,9
3,2,84,24.9968,110.4,1,9
